	Kingdom	Phylum	Class	Order	Family	Genus	Species
OTU1612	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Cryptococcaceae	Kwoniella	Kwoniella ovata
OTU1613	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Coprinellus	Coprinellus domesticus
OTU1614	Fungi	Ascomycota	Dothideomycetes	Venturiales	Venturiaceae	Venturia	NA
OTU1615	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita exitialis
OTU1616	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Hymenoscyphus	Hymenoscyphus caudatus
OTU1617	Fungi	NA	NA	NA	NA	NA	NA
OTU1619	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Cyphellophoraceae	Anthopsis	NA
OTU1620	Fungi	Ascomycota	Sordariomycetes	Sordariales	Podosporaceae	NA	NA
OTU1621	Fungi	Ascomycota	Sordariomycetes	Xylariales	Xylariaceae	Nodulisporium	NA
OTU1622	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	NA
OTU1623	NA	NA	NA	NA	NA	NA	NA
OTU1624	Fungi	Basidiomycota	Agaricomycetes	Agaricales	NA	NA	NA
OTU1625	Fungi	NA	NA	NA	NA	NA	NA
OTU1626	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Sporormiaceae	NA	NA
OTU1627	Fungi	Ascomycota	Eurotiomycetes	Phaeomoniellales	Phaeomoniellaceae	Phaeomoniella	NA
OTU1628	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Filobasidiaceae	Naganishia	NA
OTU1629	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	NA	NA
OTU1630	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Rickenellaceae	Sidera	Sidera vulgaris
OTU1631	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae	NA	NA
OTU1632	Fungi	Ascomycota	Sordariomycetes	NA	NA	NA	NA
OTU1634	Rhizaria	Cercozoa	NA	NA	NA	NA	NA
OTU1636	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Periconiaceae	Periconia	NA
OTU1637	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Ramalinaceae	Cliostomum	Cliostomum griffithii
OTU1638	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	NA	NA
OTU1639	Rhizaria	Cercozoa	NA	NA	NA	NA	NA
OTU1640	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Polyporaceae	Trametes	NA
OTU1641	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita exitialis
OTU1642	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Cucurbitariaceae	NA	NA
OTU1643	Fungi	NA	NA	NA	NA	NA	NA
OTU1644	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita exitialis
OTU1645	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	NA	NA
OTU1646	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	NA	NA
OTU1647	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Clavariaceae	Clavaria	NA
OTU1648	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Irpicaceae	Byssomerulius	Byssomerulius corium
OTU1649	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Dioszegia	Dioszegia kandeliae
OTU1651	Fungi	Ascomycota	Sordariomycetes	Microascales	Microascaceae	Microascus	Microascus murinus
OTU1652	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita exitialis
OTU1653	Fungi	Ascomycota	Dothideomycetes	Patellariales	NA	NA	NA
OTU1654	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Neocamarosporiaceae	Neocamarosporium	NA
OTU1655	Fungi	Ascomycota	Leotiomycetes	Helotiales	NA	NA	NA
OTU1656	Fungi	Basidiomycota	Spiculogloeomycetes	Spiculogloeales	NA	Meniscomyces	Meniscomyces layueensis
OTU1658	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Niessliaceae	Niesslia	Niesslia exilis
OTU1660	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Dipodascaceae	NA	NA
OTU1661	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Mortierella alpina
OTU1662	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita exitialis
OTU1663	Fungi	NA	NA	NA	NA	NA	NA
OTU1665	Fungi	Ascomycota	Eurotiomycetes	NA	NA	NA	NA
OTU1666	Fungi	Ascomycota	Orbiliomycetes	Orbiliales	Orbiliaceae	Lecophagus	NA
OTU1667	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Thermoascaceae	Byssochlamys	NA
OTU1668	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	Alternaria pobletensis
OTU1669	Fungi	Ascomycota	Sordariomycetes	Xylariales	Xylariaceae	Rosellinia	Rosellinia subiculata
OTU1670	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	NA	NA
OTU1671	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Parastagonospora	Parastagonospora nodorum
OTU1672	NA	NA	NA	NA	NA	NA	NA
OTU1673	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	NA	NA	NA
OTU1674	Fungi	Ascomycota	Orbiliomycetes	Orbiliales	Orbiliaceae	NA	NA
OTU1675	Fungi	Ascomycota	NA	NA	NA	NA	NA
OTU1676	Fungi	Ascomycota	Lecanoromycetes	NA	NA	NA	NA
OTU1677	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita exitialis
OTU1678	Fungi	Ascomycota	Sordariomycetes	NA	NA	NA	NA
OTU1679	Fungi	Ascomycota	NA	NA	NA	NA	NA
OTU1680	NA	NA	NA	NA	NA	NA	NA
OTU1681	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Capronia	NA
OTU1682	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita exitialis
OTU1683	Fungi	NA	NA	NA	NA	NA	NA
OTU1684	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Bulleribasidium	Bulleribasidium oberjochense
OTU1685	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae	Ramularia	NA
OTU1686	Fungi	Basidiomycota	Tremellomycetes	Tremellales	NA	NA	NA
OTU1687	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	Ceratobasidium	NA
OTU1688	Fungi	Ascomycota	Dothideomycetes	Dothideales	Saccotheciaceae	Pseudosydowia	NA
OTU1689	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Filobasidiaceae	Heterocephalacria	NA
OTU1690	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Cordycipitaceae	Lecanicillium	Lecanicillium dimorphum
OTU1692	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Acrophialophora	NA
OTU1693	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Pseudocosmospora	Pseudocosmospora rogersonii
OTU1694	Fungi	Basidiomycota	Microbotryomycetes	NA	Colacogloeaceae	Colacogloea	Colacogloea subericola
OTU1695	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Parapyrenochaetaceae	Parapyrenochaeta	Parapyrenochaeta acaciae
OTU1696	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita exitialis
OTU1697	Fungi	Basidiomycota	Tremellomycetes	NA	NA	NA	NA
OTU1698	Fungi	Basidiomycota	Agaricomycetes	NA	NA	NA	NA
OTU1699	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium roqueforti
OTU1701	Fungi	Ascomycota	Dothideomycetes	Dothideales	Dothioraceae	Dothiora	Dothiora sorbi
OTU1702	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	Tremella	NA
OTU1703	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Trichomeriaceae	Knufia	NA
OTU1704	Fungi	Ascomycota	Dothideomycetes	NA	NA	NA	NA
OTU1705	Fungi	Ascomycota	Dothideomycetes	NA	NA	NA	NA
OTU1706	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Phanerochaetaceae	Phaeophlebiopsis	NA
OTU1707	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Catillariaceae	Austrolecia	NA
OTU1708	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Cucurbitariaceae	NA	NA
OTU1709	Fungi	Ascomycota	Sordariomycetes	Xylariales	NA	NA	NA
OTU1710	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Sagenomella	Sagenomella striatispora
OTU1712	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Rhynchogastremataceae	Rhynchogastrema	NA
OTU1713	Fungi	Ascomycota	NA	NA	NA	NA	NA
OTU1714	NA	NA	NA	NA	NA	NA	NA
OTU1715	Fungi	Ascomycota	Sordariomycetes	Xylariales	Xylariaceae	Zygosporium	Zygosporium pseudogibbum
OTU1716	Fungi	Ascomycota	Sordariomycetes	Coniochaetales	Coniochaetaceae	Coniochaeta	Coniochaeta ligniaria
OTU1717	Fungi	NA	NA	NA	NA	NA	NA
OTU1718	Fungi	Ascomycota	Sordariomycetes	Xylariales	Leptosilliaceae	Leptosillia	Leptosillia pistaciae
OTU1719	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Teratosphaeriaceae	Catenulostroma	Catenulostroma hermanusense
OTU1720	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Coniosporium	NA
OTU1722	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Dissoconiaceae	Uwebraunia	Uwebraunia dekkeri
OTU1723	Fungi	Ascomycota	Sordariomycetes	Coniochaetales	Coniochaetaceae	Coniochaeta	Coniochaeta boothii
OTU1724	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Vishniacozyma	Vishniacozyma dimennae
OTU1725	Fungi	Ascomycota	Orbiliomycetes	Orbiliales	NA	NA	NA
OTU1726	NA	NA	NA	NA	NA	NA	NA
OTU1727	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita exitialis
OTU1728	Fungi	Ascomycota	Dothideomycetes	NA	NA	NA	NA
OTU1729	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	NA
OTU1731	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Sporormiaceae	Sporormiella	Sporormiella minima
OTU1732	Fungi	NA	NA	NA	NA	NA	NA
OTU1733	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Rhinocladiella	NA
OTU1734	NA	NA	NA	NA	NA	NA	NA
OTU1735	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Podoscyphaceae	Hypochnicium	Hypochnicium cremicolor
OTU1736	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Ganodermataceae	Ganoderma	Ganoderma lobatum
OTU1737	NA	NA	NA	NA	NA	NA	NA
OTU1738	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleraceae	Genolevuria	Genolevuria pseudoamylolytica
OTU1739	Fungi	Ascomycota	Sordariomycetes	Sordariales	NA	NA	NA
OTU1740	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Ilyonectria	NA
OTU1741	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymosphaeriaceae	Pseudopithomyces	Pseudopithomyces chartarum
OTU1742	Fungi	Ascomycota	Sordariomycetes	Pleurotheciales	Pleurotheciaceae	Pleurotheciella	NA
OTU1743	Rhizaria	Cercozoa	NA	NA	NA	NA	NA
OTU1745	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Sporormiaceae	Preussia	NA
OTU1746	Fungi	Ascomycota	Orbiliomycetes	Orbiliales	NA	NA	NA
OTU1747	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	NA
OTU1748	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita exitialis
OTU1749	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita exitialis
OTU1751	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Dioszegia	Dioszegia crocea
OTU1752	Fungi	Ascomycota	Orbiliomycetes	Orbiliales	Orbiliaceae	Orbilia	Orbilia cylindrosoma
OTU1753	Fungi	NA	NA	NA	NA	NA	NA
OTU1754	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	NA	NA	NA
OTU1755	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	NA	NA
OTU1756	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	Tremella	NA
OTU1757	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita exitialis
OTU1758	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Cordycipitaceae	Leptobacillium	Leptobacillium leptobactrum
OTU1759	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Rhinocladiella	NA
OTU1760	Fungi	Ascomycota	Dothideomycetes	NA	NA	NA	NA
OTU1761	Fungi	Ascomycota	Lichinomycetes	Lichinales	Peltulaceae	Peltula	Peltula pseudoboletiformis
OTU1762	Fungi	Ascomycota	Dothideomycetes	Pleosporales	NA	NA	NA
OTU1763	Fungi	NA	NA	NA	NA	NA	NA
OTU1764	Fungi	NA	NA	NA	NA	NA	NA
OTU1765	Fungi	Basidiomycota	Tremellomycetes	Tremellales	NA	NA	NA
OTU1766	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	Alternaria leptinellae
OTU1767	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita exitialis
OTU1768	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymosphaeriaceae	Kalmusia	NA
OTU1769	Fungi	NA	NA	NA	NA	NA	NA
OTU1770	Fungi	NA	NA	NA	NA	NA	NA
OTU1771	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita exitialis
OTU1772	Rhizaria	Cercozoa	NA	NA	NA	NA	NA
OTU1773	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita exitialis
OTU1774	Fungi	NA	NA	NA	NA	NA	NA
OTU1775	NA	NA	NA	NA	NA	NA	NA
OTU1776	Fungi	Basidiomycota	Agaricostilbomycetes	Agaricostilbales	NA	NA	NA
OTU1777	Fungi	NA	NA	NA	NA	NA	NA
OTU1778	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Phanerochaetaceae	Phanerochaete	Phanerochaete livescens
OTU1780	Fungi	NA	NA	NA	NA	NA	NA
OTU1781	Fungi	NA	NA	NA	NA	NA	NA
OTU1782	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Thermoascaceae	Byssochlamys	NA
OTU1783	NA	NA	NA	NA	NA	NA	NA
OTU1784	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Cladosporiaceae	Cladosporium	NA
OTU1785	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Thermoascaceae	Byssochlamys	NA
OTU1786	Fungi	Ascomycota	Lecanoromycetes	Caliciales	Caliciaceae	Amandinea	NA
OTU1787	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita exitialis
OTU1788	Fungi	Ascomycota	Dothideomycetes	NA	NA	NA	NA
OTU1789	Rhizaria	Haplosporidia	NA	NA	NA	NA	NA
OTU1790	Fungi	NA	NA	NA	NA	NA	NA
OTU1791	Fungi	Ascomycota	Dothideomycetes	Pleosporales	NA	NA	NA
OTU1792	Fungi	Basidiomycota	Agaricomycetes	Polyporales	NA	NA	NA
OTU1793	Fungi	Ascomycota	Dothideomycetes	NA	NA	NA	NA
OTU1794	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita exitialis
OTU1795	Fungi	Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolaceae	NA	NA
OTU1796	Fungi	NA	NA	NA	NA	NA	NA
OTU1797	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Teratosphaeriaceae	Penidiella	Penidiella ellipsoidea
OTU1798	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Trimorphomycetaceae	Saitozyma	NA
OTU1799	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Paecilomyces	Paecilomyces penicillatus
OTU1800	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita exitialis
OTU1802	Fungi	Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolaceae	Sporobolomyces	NA
OTU1803	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	NA	NA	NA
OTU1804	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita exitialis
OTU1805	Fungi	Ascomycota	Dothideomycetes	Capnodiales	NA	NA	NA
OTU1806	NA	NA	NA	NA	NA	NA	NA
OTU1807	Fungi	NA	NA	NA	NA	NA	NA
OTU1808	Fungi	Basidiomycota	Agaricomycetes	Auriculariales	Hyaloriaceae	Stypella	Stypella variabilis
OTU1809	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	NA	NA
OTU1810	Fungi	NA	NA	NA	NA	NA	NA
OTU1811	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Thermoascaceae	Byssochlamys	NA
OTU1812	Fungi	NA	NA	NA	NA	NA	NA
OTU1813	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Thermoascaceae	Byssochlamys	NA
OTU1815	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	NA	NA	NA
OTU1816	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Vishniacozyma	Vishniacozyma dimennae
OTU1817	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Polyporaceae	Lopharia	NA
OTU1818	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Phanerochaetaceae	Bjerkandera	Bjerkandera adusta
OTU1820	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Rhinocladiella	NA
OTU1821	Fungi	NA	NA	NA	NA	NA	NA
OTU1822	Fungi	NA	NA	NA	NA	NA	NA
OTU1823	Fungi	NA	NA	NA	NA	NA	NA
OTU1824	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Entolomataceae	Entoloma	NA
OTU1825	Fungi	NA	NA	NA	NA	NA	NA
OTU1826	Fungi	NA	NA	NA	NA	NA	NA
OTU1827	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Sporormiaceae	Westerdykella	Westerdykella nigra
OTU1828	Fungi	NA	NA	NA	NA	NA	NA
OTU1829	Fungi	NA	NA	NA	NA	NA	NA
OTU1830	NA	NA	NA	NA	NA	NA	NA
OTU1831	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita exitialis
OTU1832	Fungi	Ascomycota	Dothideomycetes	Pleosporales	NA	NA	NA
OTU1833	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Periconiaceae	Periconia	Periconia celtidis
OTU1834	Fungi	NA	NA	NA	NA	NA	NA
OTU1836	Fungi	NA	NA	NA	NA	NA	NA
OTU1838	Fungi	Ascomycota	Leotiomycetes	Erysiphales	Erysiphaceae	Podosphaera	NA
OTU1839	Fungi	Ascomycota	Dothideomycetes	Bezerromycetales	Bezerromycetaceae	Bezerromyces	NA
OTU1840	Fungi	Ascomycota	Dothideomycetes	NA	NA	NA	NA
OTU1841	Fungi	Ascomycota	NA	NA	NA	NA	NA
OTU1842	Fungi	Basidiomycota	Tremellomycetes	Cystofilobasidiales	Mrakiaceae	NA	NA
OTU1843	Fungi	Ascomycota	NA	NA	NA	NA	NA
OTU1844	Fungi	Basidiomycota	Agaricomycetes	Agaricales	NA	NA	NA
OTU1845	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Rhinocladiella	NA
OTU1846	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita exitialis
OTU1847	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Thermoascaceae	Byssochlamys	NA
OTU1848	Fungi	NA	NA	NA	NA	NA	NA
OTU1849	Fungi	Ascomycota	Dothideomycetes	Dothideales	NA	NA	NA
OTU1850	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Neocamarosporiaceae	NA	NA
OTU1851	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Teratosphaeriaceae	NA	NA
OTU1852	Fungi	Ascomycota	Dothideomycetes	Capnodiales	NA	NA	NA
OTU1853	Fungi	Ascomycota	Dothideomycetes	Capnodiales	NA	NA	NA
OTU1854	Fungi	NA	NA	NA	NA	NA	NA
OTU1855	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Cucurbitariaceae	Pyrenochaeta	NA
OTU1856	Fungi	Ascomycota	Dothideomycetes	Neophaeothecales	Neophaeothecaceae	Neophaeotheca	Neophaeotheca salicorniae
OTU1857	Fungi	Ascomycota	Dothideomycetes	Pleosporales	NA	NA	NA
OTU1858	Fungi	Basidiomycota	Wallemiomycetes	Wallemiales	Wallemiaceae	NA	NA
OTU1859	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita exitialis
OTU1860	Fungi	Ascomycota	Dothideomycetes	Bezerromycetales	Bezerromycetaceae	Bezerromyces	Bezerromyces gobabebensis
OTU1861	Fungi	NA	NA	NA	NA	NA	NA
OTU1862	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Teratosphaeriaceae	Elasticomyces	NA
OTU1863	Fungi	NA	NA	NA	NA	NA	NA
OTU1864	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Acrophialophora	Acrophialophora levis
OTU1865	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Trichosporon	Trichosporon asahii
OTU1866	Fungi	Ascomycota	Pezizomycetes	Pezizales	NA	NA	NA
OTU1867	Fungi	Ascomycota	Dothideomycetes	Myriangiales	Myriangiaceae	Myriangium	NA
OTU1868	Fungi	Ascomycota	Dothideomycetes	Capnodiales	NA	NA	NA
OTU1869	Fungi	Ascomycota	Sordariomycetes	Sordariales	Podosporaceae	Cladorrhinum	Cladorrhinum flexuosum
OTU1870	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	NA	NA	NA
OTU1871	Fungi	Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolaceae	Rhodosporidiobolus	NA
OTU1872	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita exitialis
OTU1873	Fungi	Ascomycota	Lecanoromycetes	Acarosporales	Acarosporaceae	NA	NA
OTU1874	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	Tremella	NA
OTU1875	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	NA
OTU1876	Fungi	Ascomycota	Dothideomycetes	Capnodiales	NA	NA	NA
OTU1877	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae	Mycosphaerella	NA
OTU1878	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita exitialis
OTU1879	NA	NA	NA	NA	NA	NA	NA
OTU1880	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	NA	Candida	Candida orthopsilosis
OTU1881	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Trichomonascaceae	Trichomonascus	NA
OTU1883	NA	NA	NA	NA	NA	NA	NA
OTU1884	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita exitialis
OTU1886	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita exitialis
OTU1887	Fungi	NA	NA	NA	NA	NA	NA
OTU1888	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Exophiala	Exophiala psychrophila
OTU1889	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Teratosphaeriaceae	Elasticomyces	Elasticomyces elasticus
OTU1890	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	Tremella	NA
OTU1891	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Teratosphaeriaceae	Friedmanniomyces	Friedmanniomyces endolithicus
OTU1892	Fungi	Ascomycota	Lecanoromycetes	Pertusariales	Megasporaceae	NA	NA
OTU1893	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Nigrogranaceae	Nigrograna	Nigrograna fuscidula
OTU1894	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita exitialis
OTU1895	Fungi	Ascomycota	NA	NA	NA	NA	NA
OTU1896	Fungi	Basidiomycota	Pucciniomycetes	NA	NA	NA	NA
OTU1897	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Incrustoporiaceae	Skeletocutis	Skeletocutis chrysella
OTU1898	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Lentitheciaceae	Darksidea	NA
OTU1899	Fungi	Ascomycota	Sordariomycetes	Hypocreales	NA	Acremonium	Acremonium sclerotigenum
OTU1900	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Extremaceae	Petrophila	NA
OTU1901	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pezizaceae	NA	NA
OTU1902	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Rhynchogastremataceae	NA	NA
OTU1903	Fungi	Basidiomycota	Agaricomycetes	Corticiales	NA	NA	NA
OTU1904	NA	NA	NA	NA	NA	NA	NA
OTU1905	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Piskurozymaceae	Solicoccozyma	NA
OTU1906	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Strophariaceae	Pholiota	Pholiota brunnescens
OTU1908	Fungi	Ascomycota	Sordariomycetes	Xylariales	Sporocadaceae	Heterotruncatella	Heterotruncatella acaciigena
OTU1909	Fungi	Ascomycota	Dothideomycetes	Botryosphaeriales	Botryosphaeriaceae	Neofusicoccum	Neofusicoccum nonquaesitum
OTU1910	Fungi	Ascomycota	Lichinomycetes	Lichinales	Lichinaceae	Peccania	Peccania terricola
OTU1911	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Teichosporaceae	Teichospora	Teichospora thailandica
OTU1912	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Schizothecium	Schizothecium glutinans
OTU1913	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Phanerochaetaceae	Phanerochaete	Phanerochaete rhodella
OTU1914	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Lophiostomataceae	Lophiostoma	NA
OTU1915	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Lophiostomataceae	Biappendiculispora	NA
OTU1916	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Thermoascaceae	Byssochlamys	NA
OTU1918	NA	NA	NA	NA	NA	NA	NA
